#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1565 3.5484 3.0000 0.7852 0.329
  2 1.250920e+04 4.1636 3.5477 2.9991 0.7867 0.357
  3 3.005940e+04 4.1707 3.5466 2.9975 0.7876 0.411
  4 5.074400e+04 4.1776 3.5453 2.9953 0.7883 0.488
  5 7.284710e+04 4.1835 3.5441 2.9924 0.7887 0.582
  6 9.559830e+04 4.1886 3.5426 2.9888 0.7890 0.687
  7 1.187220e+05 4.1929 3.5408 2.9843 0.7893 0.801
  8 1.421160e+05 4.1968 3.5388 2.9786 0.7896 0.923
  9 1.657330e+05 4.2003 3.5362 2.9713 0.7898 1.052
 10 1.895460e+05 4.2037 3.5140 2.9711 0.7901 1.186
 11 2.135220e+05 4.2069 3.4988 2.9708 0.7903 1.325
 12 2.376580e+05 4.2101 3.4917 2.9704 0.7905 1.468
 13 2.619380e+05 4.2133 3.4862 2.9699 0.7907 1.616
 14 2.863520e+05 4.2165 3.4826 2.9693 0.7909 1.767
 15 3.108880e+05 4.2198 3.4789 2.9686 0.7911 1.921
 16 3.355390e+05 4.2232 3.4758 2.9678 0.7913 2.077
 17 3.602960e+05 4.2268 3.4732 2.9670 0.7915 2.237
 18 3.851510e+05 4.2304 3.4705 2.9660 0.7917 2.398
 19 4.100980e+05 4.2342 3.4681 2.9649 0.7919 2.561
 20 4.351300e+05 4.2382 3.4658 2.9636 0.7921 2.727
 21 4.602410e+05 4.2422 3.4634 2.9622 0.7923 2.893
 22 4.854250e+05 4.2464 3.4608 2.9607 0.7926 3.061
 23 5.106770e+05 4.2508 3.4589 2.9590 0.7928 3.230
 24 5.359920e+05 4.2552 3.4567 2.9565 0.7930 3.400
 25 5.613640e+05 4.2596 3.4545 2.9507 0.7932 3.571
 26 5.867910e+05 4.2631 3.4518 2.9282 0.7934 3.743
 27 6.122820e+05 4.2639 3.4481 2.8654 0.7936 3.920
 28 6.378470e+05 4.2618 3.4428 2.7592 0.7939 4.105
 29 6.634430e+05 4.2564 3.4355 2.6038 0.7943 4.300
 30 6.889830e+05 4.2454 3.4248 2.3593 0.7948 4.513
 31 7.143260e+05 4.2224 3.4014 1.8598 0.7956 4.751
