#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.4002 3.4872 1.5000 0.5238 0.358
  2 6.300580e+04 3.4140 3.4853 1.5000 0.5248 0.358
  3 1.266720e+05 3.4288 3.4835 1.5000 0.5258 0.358
  4 1.910260e+05 3.4442 3.4813 1.4999 0.5269 0.358
  5 2.560910e+05 3.4602 3.4791 1.4999 0.5281 0.358
  6 3.218800e+05 3.4768 3.4771 1.4998 0.5295 0.358
  7 3.884010e+05 3.4938 3.4747 1.4996 0.5309 0.358
  8 4.556470e+05 3.5112 3.4722 1.4994 0.5325 0.358
  9 5.235990e+05 3.5289 3.4696 1.4991 0.5342 0.358
 10 5.922250e+05 3.5470 3.4671 1.4985 0.5360 0.358
 11 6.614780e+05 3.5652 3.4644 1.4975 0.5380 0.358
 12 7.312920e+05 3.5836 3.4617 1.4959 0.5401 0.358
 13 8.015830e+05 3.6021 3.4589 1.4933 0.5424 0.358
 14 8.722520e+05 3.6205 3.4560 1.4887 0.5449 0.358
 15 9.431800e+05 3.6390 3.4526 1.4806 0.5475 0.358
 16 1.014230e+06 3.6573 3.4488 1.4657 0.5502 0.358
 17 1.085260e+06 3.6755 3.4442 1.4353 0.5532 0.358
 18 1.156120e+06 3.6931 3.4359 1.3520 0.5563 0.358
