#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.9917 3.4440 3.0000 0.7034 0.360
  2 1.065440e+04 4.0042 3.4421 2.9986 0.7047 0.361
  3 2.146590e+04 4.0158 3.4402 2.9967 0.7057 0.361
  4 3.250850e+04 4.0268 3.4382 2.9940 0.7068 0.362
  5 4.381640e+04 4.0372 3.4363 2.9902 0.7077 0.363
  6 5.539290e+04 4.0469 3.4348 2.9850 0.7087 0.365
  7 6.722360e+04 4.0560 3.4331 2.9780 0.7096 0.367
  8 7.928390e+04 4.0643 3.4316 2.9686 0.7106 0.369
  9 9.154350e+04 4.0719 3.4299 2.9559 0.7115 0.372
 10 1.039700e+05 4.0788 3.4278 2.9390 0.7124 0.376
 11 1.165290e+05 4.0852 3.4261 2.9162 0.7133 0.379
 12 1.291860e+05 4.0909 3.4241 2.8850 0.7142 0.383
 13 1.419030e+05 4.0961 3.4214 2.8401 0.7151 0.388
 14 1.546400e+05 4.1009 3.4181 2.7694 0.7161 0.392
 15 1.673440e+05 4.1052 3.4115 2.6225 0.7172 0.396
 16 1.799440e+05 4.1094 3.3662 1.6855 0.7184 0.396
