#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 1.8942 3.7222 2.4578  8.0704 4.3049 0.0000 0.9640 0.0348 0.0002 0.000 0.406  0.757 0.436 0.450 0.233 0.000 0.044 0.000 0.000 0.000 bcheb
  2 3.249267e+07 1.9281 3.7259 2.4387  8.0962 4.2130 0.0000 0.6139 0.3357 0.0492 0.179 0.451  0.643 0.409 0.460 0.356 0.000 0.060 0.000 0.000 0.000 
  3 5.952069e+07 1.9610 3.7279 2.4138  8.1265 4.1737 0.0000 0.3221 0.4992 0.1775 0.183 0.473  0.508 0.424 0.483 0.490 0.000 0.078 0.000 0.001 0.000 tmaxcheb
  4 8.130501e+07 1.9979 3.7247 2.3641  8.1691 4.2141 0.0000 0.1051 0.4798 0.4138 0.183 0.486  0.401 0.435 0.491 0.597 0.000 0.089 0.000 0.001 0.000 
  5 8.964346e+07 2.0325 3.7197 2.3095  8.2033 4.2972 0.0000 0.0354 0.3793 0.5840 0.185 0.490  0.399 0.440 0.488 0.599 0.000 0.100 0.000 0.002 0.000 
  6 9.324719e+07 2.0682 3.7151 2.2554  8.2304 4.3809 0.0000 0.0133 0.3029 0.6826 0.181 0.491  0.438 0.443 0.483 0.554 0.000 0.105 0.000 0.004 0.000 
  7 9.460901e+07 2.1029 3.7112 2.2051  8.2535 4.4620 0.0000 0.0046 0.2676 0.7265 0.165 0.491  0.493 0.444 0.479 0.472 0.000 0.109 0.000 0.005 0.000 
  8 9.490656e+07 2.1427 3.7072 2.1493  8.2758 4.5511 0.0000 0.0012 0.2577 0.7397 0.139 0.491  0.557 0.444 0.474 0.333 0.000 0.109 0.000 0.007 0.000 
  9 9.502622e+07 2.1803 3.7035 2.0969  8.2937 4.6400 0.0000 0.0002 0.2547 0.7438 0.090 0.491  0.613 0.445 0.470 0.140 0.176 0.222 0.000 0.009 0.000 
 10 9.509105e+07 2.2191 3.7003 2.0453  8.2984 4.7372 0.0000 0.0000 0.2540 0.7447 0.000 0.491  0.645 0.445 0.468 0.015 0.012 0.255 0.000 0.010 0.000 
 11 9.513542e+07 2.2555 3.6973 1.9969  8.3013 4.8053 0.0000 0.0000 0.2540 0.7447 0.000 0.491  0.653 0.445 0.467 0.021 0.027 0.260 0.000 0.010 0.000 
 12 9.517640e+07 2.2927 3.6943 1.9477  8.3067 4.8630 0.0000 0.0000 0.2540 0.7447 0.000 0.491  0.665 0.445 0.466 0.032 0.041 0.268 0.000 0.011 0.000 
 13 9.521722e+07 2.3262 3.6920 1.9050  8.3117 4.9086 0.0000 0.0000 0.2540 0.7447 0.000 0.491  0.678 0.445 0.465 0.051 0.049 0.277 0.000 0.011 0.000 
 14 9.526315e+07 2.3677 3.6887 1.8503  8.3169 4.9615 0.0000 0.0000 0.2540 0.7447 0.000 0.491  0.692 0.445 0.464 0.097 0.064 0.289 0.000 0.011 0.000 
 15 9.533008e+07 2.3997 3.6861 1.8079  8.3164 5.0113 0.0000 0.0000 0.2540 0.7447 0.000 0.491  0.686 0.446 0.463 0.230 0.075 0.292 0.000 0.011 0.000 lmaxeagb
 16 9.542783e+07 2.3633 3.6892 1.8567  8.2967 5.0510 0.0000 0.0000 0.2540 0.7447 0.000 0.491  0.592 0.447 0.465 0.416 0.097 0.292 0.000 0.009 0.000 
 17 9.557264e+07 2.3241 3.6923 1.9083  8.2809 5.0930 0.0000 0.0000 0.2540 0.7447 0.000 0.491  0.481 0.447 0.466 0.510 0.103 0.297 0.000 0.009 0.000 
 18 9.630983e+07 2.2855 3.6948 1.9569  8.2373 5.2164 0.0000 0.0000 0.2540 0.7447 0.000 0.491  0.176 0.449 0.469 0.824 0.132 0.301 0.000 0.008 0.000 lmineagb
 19 9.719470e+07 2.3209 3.6922 1.9111  8.2074 5.2998 0.0000 0.0000 0.2540 0.7447 0.000 0.491  0.036 0.449 0.469 0.966 0.148 0.308 0.000 0.007 0.000 
 20 9.787892e+07 2.3579 3.6892 1.8621  8.1933 5.3469 0.0000 0.0000 0.2540 0.7447 0.000 0.491  0.017 0.449 0.469 0.982 0.154 0.316 0.000 0.007 0.000 
