#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.4706 3.5234 1.7000 0.5251 0.339
  2 1.024800e+05 3.4856 3.5217 1.7000 0.5264 0.339
  3 2.107610e+05 3.5028 3.5199 1.7000 0.5281 0.339
  4 3.251510e+05 3.5221 3.5177 1.7000 0.5300 0.339
  5 4.456880e+05 3.5434 3.5151 1.6999 0.5323 0.339
  6 5.720050e+05 3.5665 3.5125 1.6999 0.5350 0.339
  7 7.032320e+05 3.5913 3.5095 1.6997 0.5382 0.339
  8 8.379950e+05 3.6172 3.5062 1.6995 0.5418 0.339
  9 9.745200e+05 3.6438 3.5033 1.6990 0.5459 0.339
 10 1.110870e+06 3.6706 3.4999 1.6981 0.5505 0.339
 11 1.245220e+06 3.6970 3.4965 1.6962 0.5555 0.339
 12 1.376030e+06 3.7226 3.4930 1.6927 0.5609 0.339
 13 1.502200e+06 3.7472 3.4900 1.6859 0.5665 0.339
 14 1.623050e+06 3.7705 3.4864 1.6729 0.5724 0.339
 15 1.738210e+06 3.7927 3.4821 1.6470 0.5785 0.339
 16 1.847610e+06 3.8135 3.4767 1.5866 0.5847 0.339
 17 1.951360e+06 3.8328 3.4384 0.9128 0.5910 0.339
