#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0038 3.5652 1.8000 0.6931 0.309
  2 3.400770e+04 4.0120 3.5639 1.7856 0.6960 0.478
  3 8.065040e+04 4.0208 3.5601 1.7539 0.6988 0.949
  4 1.360500e+05 4.0293 3.5489 1.6393 0.7018 1.851
  5 1.964550e+05 4.0374 3.5022 1.6383 0.7048 3.068
  6 2.575120e+05 4.0437 3.4843 1.6358 0.7074 4.363
  7 3.188430e+05 4.0489 3.4716 1.6306 0.7098 5.603
  8 3.797230e+05 4.0531 3.4612 1.6217 0.7119 6.703
  9 4.398430e+05 4.0568 3.4531 1.6085 0.7139 7.650
 10 4.989930e+05 4.0603 3.4460 1.5909 0.7159 8.460
 11 5.570050e+05 4.0637 3.4399 1.5687 0.7179 9.152
 12 6.137480e+05 4.0671 3.4340 1.5423 0.7200 9.744
 13 6.691130e+05 4.0707 3.4287 1.5120 0.7222 10.257
 14 7.230030e+05 4.0744 3.4236 1.4783 0.7244 10.705
 15 7.753320e+05 4.0782 3.4189 1.4412 0.7268 11.097
 16 8.260510e+05 4.0823 3.4071 0.9812 0.7293 11.582
