#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.4177 3.6029 1.8000 0.5200 0.309
  2 1.875670e+05 3.4380 3.6012 1.8000 0.5219 0.382
  3 4.227890e+05 3.4608 3.5986 1.8000 0.5234 0.560
  4 7.000060e+05 3.4881 3.5942 1.8000 0.5253 0.909
  5 1.012860e+06 3.5192 3.5869 1.8000 0.5275 1.500
  6 1.350320e+06 3.5525 3.5625 1.7994 0.5299 2.369
  7 1.700750e+06 3.5856 3.5442 1.7975 0.5326 3.478
  8 2.054770e+06 3.6168 3.5282 1.7918 0.5353 4.727
  9 2.406250e+06 3.6447 3.5139 1.7782 0.5382 5.995
 10 2.751590e+06 3.6689 3.5009 1.7513 0.5410 7.189
 11 3.088590e+06 3.6898 3.4882 1.7054 0.5440 8.256
 12 3.415460e+06 3.7080 3.4753 1.6362 0.5472 9.179
 13 3.730170e+06 3.7241 3.4610 1.5406 0.5506 9.970
 14 4.030320e+06 3.7390 3.4444 1.4160 0.5545 10.642
 15 4.313180e+06 3.7542 3.4244 1.2600 0.5593 11.215
 16 4.575010e+06 3.7707 3.4013 1.0722 0.5653 11.699
 17 4.730670e+06 3.7584 3.3972 0.5657 0.5657 11.699
