#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.1969 3.6169 1.6000 0.5285 0.311
  2 1.737880e+05 3.2510 3.6120 1.6000 0.5306 0.390
  3 3.910230e+05 3.3126 3.6057 1.6000 0.5327 0.607
  4 6.451360e+05 3.3804 3.5974 1.6000 0.5353 1.065
  5 9.276050e+05 3.4500 3.5816 1.5999 0.5383 1.852
  6 1.226020e+06 3.5160 3.5522 1.5990 0.5418 2.965
  7 1.529180e+06 3.5745 3.5292 1.5954 0.5454 4.285
  8 1.829730e+06 3.6233 3.5091 1.5849 0.5491 5.627
  9 2.123910e+06 3.6631 3.4919 1.5617 0.5528 6.864
 10 2.409570e+06 3.6953 3.4763 1.5202 0.5566 7.936
 11 2.685080e+06 3.7218 3.4610 1.4565 0.5605 8.857
 12 2.948540e+06 3.7444 3.4447 1.3678 0.5648 9.645
 13 3.197830e+06 3.7645 3.4267 1.2523 0.5697 10.319
 14 3.430590e+06 3.7838 3.4067 1.1091 0.5755 10.896
 15 3.587710e+06 3.7855 3.3958 0.5771 0.5771 10.896
