#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1120 3.6235 1.9000 0.7934 0.326
  2 1.414500e+04 4.1170 3.6230 1.9000 0.7951 2.805
  3 4.096960e+04 4.1235 3.6096 1.9000 0.7968 7.766
  4 7.118170e+04 4.1283 3.5831 1.8985 0.7978 11.523
  5 1.021980e+05 4.1315 3.5613 1.8916 0.7983 13.828
  6 1.334930e+05 4.1336 3.5451 1.8778 0.7986 15.257
  7 1.649490e+05 4.1348 3.5322 1.8576 0.7988 16.179
  8 1.965110e+05 4.1355 3.5214 1.8320 0.7988 16.811
  9 2.281730e+05 4.1360 3.5126 1.8020 0.7989 17.268
 10 2.599430e+05 4.1363 3.5047 1.7682 0.7990 17.613
 11 2.918320e+05 4.1366 3.4975 1.7310 0.7990 17.881
 12 3.238470e+05 4.1368 3.4908 1.6907 0.7991 18.094
 13 3.559950e+05 4.1369 3.4845 1.6476 0.7992 18.265
 14 3.882840e+05 4.1371 3.4786 1.6020 0.7992 18.406
 15 4.207170e+05 4.1372 3.4730 1.5538 0.7993 18.521
 16 4.532990e+05 4.1373 3.4679 1.5034 0.7994 18.617
 17 4.860340e+05 4.1375 3.4632 1.4508 0.7995 18.695
 18 5.189230e+05 4.1376 3.4591 1.3964 0.7995 18.759
 19 5.519680e+05 4.1378 3.4552 1.3303 0.7996 18.811
