#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2682 3.5174 4.5000 0.8546 0.358
  2 4.954650e+03 4.2840 3.5157 4.4999 0.8557 0.359
  3 1.033630e+04 4.2991 3.5140 4.4998 0.8564 0.360
  4 1.614580e+04 4.3136 3.5120 4.4995 0.8572 0.363
  5 2.240220e+04 4.3273 3.5104 4.4992 0.8579 0.367
  6 2.909620e+04 4.3402 3.5089 4.4987 0.8585 0.373
  7 3.619840e+04 4.3521 3.5072 4.4980 0.8591 0.380
  8 4.366860e+04 4.3629 3.5058 4.4969 0.8596 0.389
  9 5.146160e+04 4.3727 3.5045 4.4955 0.8600 0.399
 10 5.953200e+04 4.3814 3.5034 4.4937 0.8604 0.410
 11 6.783730e+04 4.3892 3.5023 4.4914 0.8607 0.423
 12 7.633960e+04 4.3963 3.5013 4.4886 0.8610 0.436
 13 8.500580e+04 4.4026 3.5004 4.4851 0.8613 0.451
 14 9.380810e+04 4.4084 3.4992 4.4809 0.8615 0.466
 15 1.027230e+05 4.4137 3.4982 4.4759 0.8617 0.482
 16 1.117320e+05 4.4186 3.4973 4.4700 0.8619 0.499
 17 1.208190e+05 4.4232 3.4965 4.4631 0.8620 0.517
 18 1.299730e+05 4.4276 3.4957 4.4551 0.8622 0.534
 19 1.391820e+05 4.4317 3.4948 4.4458 0.8623 0.552
 20 1.484400e+05 4.4356 3.4940 4.4350 0.8624 0.570
 21 1.577410e+05 4.4393 3.4933 4.4225 0.8625 0.589
 22 1.670800e+05 4.4428 3.4927 4.4081 0.8626 0.607
 23 1.764540e+05 4.4461 3.4918 4.3913 0.8627 0.625
 24 1.858600e+05 4.4492 3.4909 4.3718 0.8628 0.642
 25 1.952980e+05 4.4520 3.4899 4.3488 0.8629 0.658
 26 2.047660e+05 4.4545 3.4889 4.3218 0.8630 0.674
 27 2.142650e+05 4.4565 3.4879 4.2898 0.8631 0.689
 28 2.237950e+05 4.4581 3.4868 4.2514 0.8631 0.704
 29 2.333590e+05 4.4590 3.4857 4.2050 0.8632 0.719
 30 2.429570e+05 4.4590 3.4844 4.1479 0.8633 0.735
 31 2.525930e+05 4.4578 3.4831 4.0764 0.8634 0.753
 32 2.622700e+05 4.4548 3.4815 3.9842 0.8635 0.775
 33 2.719940e+05 4.4492 3.4795 3.8595 0.8636 0.800
 34 2.817690e+05 4.4391 3.4769 3.6775 0.8637 0.827
 35 2.916000e+05 4.4177 3.4724 3.3400 0.8638 0.858
 36 3.015010e+05 4.3471 3.4511 2.0780 0.8640 0.893
