#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.8720 3.6407 2.2000 0.6973 0.253
  2 3.657820e+04 3.8904 3.6394 2.2000 0.6994 2.611
  3 1.079720e+05 3.9194 3.6276 2.2000 0.7019 7.809
  4 1.880500e+05 3.9435 3.6019 2.1974 0.7034 11.625
  5 2.694190e+05 3.9601 3.5786 2.1830 0.7042 13.796
  6 3.510300e+05 3.9704 3.5597 2.1531 0.7046 15.031
  7 4.328930e+05 3.9767 3.5452 2.1095 0.7048 15.803
  8 5.151390e+05 3.9807 3.5324 2.0541 0.7050 16.324
  9 5.978710e+05 3.9833 3.5210 1.9882 0.7051 16.694
 10 6.811770e+05 3.9849 3.5102 1.9127 0.7053 16.971
 11 7.651250e+05 3.9859 3.4995 1.8280 0.7054 17.182
 12 8.497750e+05 3.9867 3.4887 1.7342 0.7055 17.347
 13 9.351730e+05 3.9872 3.4775 1.6311 0.7057 17.479
 14 1.021360e+06 3.9877 3.4665 1.5184 0.7059 17.584
 15 1.108370e+06 3.9881 3.4555 1.3957 0.7061 17.670
 16 1.196220e+06 3.9885 3.4451 1.2629 0.7063 17.738
 17 1.284920e+06 3.9889 3.4371 1.1203 0.7065 17.790
 18 1.374460e+06 3.9894 3.4356 0.9703 0.7068 17.820
