#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.9602 3.6399 2.5000 0.7628 0.256
  2 1.799900e+04 3.9782 3.6385 2.5000 0.7642 1.525
  3 5.106100e+04 4.0054 3.6314 2.5000 0.7657 4.532
  4 8.845720e+04 4.0289 3.6169 2.4999 0.7665 7.594
  5 1.271040e+05 4.0469 3.6020 2.4987 0.7669 10.064
  6 1.662780e+05 4.0601 3.5886 2.4948 0.7673 11.931
  7 2.057570e+05 4.0692 3.5769 2.4868 0.7675 13.319
  8 2.454360e+05 4.0754 3.5675 2.4742 0.7676 14.354
  9 2.852560e+05 4.0797 3.5589 2.4572 0.7677 15.147
 10 3.252230e+05 4.0825 3.5516 2.4359 0.7678 15.769
 11 3.653450e+05 4.0844 3.5449 2.4106 0.7678 16.268
 12 4.056370e+05 4.0857 3.5390 2.3817 0.7679 16.675
 13 4.461100e+05 4.0866 3.5331 2.3493 0.7679 17.013
 14 4.867800e+05 4.0872 3.5277 2.3138 0.7680 17.296
 15 5.276580e+05 4.0877 3.5224 2.2751 0.7681 17.537
 16 5.687570e+05 4.0880 3.5167 2.2334 0.7681 17.744
 17 6.100890e+05 4.0882 3.5115 2.1889 0.7682 17.923
 18 6.516650e+05 4.0884 3.5067 2.1415 0.7682 18.078
 19 6.934950e+05 4.0886 3.5012 2.0914 0.7683 18.214
 20 7.355880e+05 4.0887 3.4961 2.0384 0.7683 18.334
 21 7.779530e+05 4.0888 3.4908 1.9826 0.7684 18.438
 22 8.205980e+05 4.0889 3.4855 1.9240 0.7685 18.531
 23 8.635310e+05 4.0891 3.4800 1.8625 0.7685 18.612
 24 9.067570e+05 4.0892 3.4743 1.7980 0.7686 18.683
 25 9.502830e+05 4.0893 3.4684 1.7305 0.7687 18.746
 26 9.941150e+05 4.0895 3.4626 1.6600 0.7688 18.800
 27 1.038260e+06 4.0896 3.4569 1.5863 0.7689 18.847
 28 1.082710e+06 4.0897 3.4517 1.5096 0.7690 18.886
 29 1.127480e+06 4.0899 3.4464 1.4298 0.7691 18.918
 30 1.172570e+06 4.0901 3.4418 1.3470 0.7692 18.943
 31 1.217980e+06 4.0903 3.4383 1.2616 0.7693 18.959
 32 1.263700e+06 4.0905 3.4363 1.1549 0.7694 18.967
