#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2743 3.5309 1.4000 0.5204 0.365
  2 1.073780e+05 3.2997 3.5282 1.4000 0.5216 0.365
  3 2.202010e+05 3.3275 3.5249 1.4000 0.5231 0.365
  4 3.387750e+05 3.3576 3.5217 1.4000 0.5248 0.365
  5 4.632080e+05 3.3897 3.5179 1.4000 0.5268 0.365
  6 5.933160e+05 3.4236 3.5140 1.4000 0.5291 0.365
  7 7.285250e+05 3.4589 3.5099 1.3999 0.5318 0.365
  8 8.678320e+05 3.4951 3.5055 1.3997 0.5350 0.365
  9 1.009840e+06 3.5315 3.5011 1.3992 0.5385 0.365
 10 1.152860e+06 3.5675 3.4965 1.3981 0.5425 0.365
 11 1.295150e+06 3.6026 3.4920 1.3951 0.5469 0.365
 12 1.435090e+06 3.6363 3.4874 1.3878 0.5517 0.365
 13 1.571340e+06 3.6683 3.4820 1.3693 0.5568 0.365
 14 1.702920e+06 3.6984 3.4749 1.3137 0.5622 0.365
 15 1.821120e+06 3.7223 3.4577 0.5673 0.5673 0.365
