#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3233 3.5336 1.6000 0.5181 0.344
  2 1.092430e+05 3.3433 3.5316 1.6000 0.5193 0.344
  3 2.237810e+05 3.3655 3.5293 1.6000 0.5207 0.344
  4 3.439180e+05 3.3899 3.5264 1.6000 0.5223 0.344
  5 4.697860e+05 3.4162 3.5236 1.6000 0.5242 0.344
  6 6.012610e+05 3.4444 3.5202 1.6000 0.5264 0.344
  7 7.378690e+05 3.4742 3.5171 1.6000 0.5290 0.344
  8 8.787410e+05 3.5052 3.5133 1.5999 0.5319 0.344
  9 1.022610e+06 3.5370 3.5098 1.5998 0.5353 0.344
 10 1.167930e+06 3.5691 3.5059 1.5996 0.5391 0.344
 11 1.313000e+06 3.6008 3.5021 1.5992 0.5433 0.344
 12 1.456180e+06 3.6319 3.4982 1.5982 0.5478 0.344
 13 1.596070e+06 3.6618 3.4943 1.5962 0.5528 0.344
 14 1.731550e+06 3.6904 3.4905 1.5918 0.5580 0.344
 15 1.861890e+06 3.7175 3.4867 1.5829 0.5635 0.344
 16 1.986640e+06 3.7430 3.4826 1.5640 0.5691 0.344
 17 2.105600e+06 3.7669 3.4774 1.5200 0.5750 0.344
 18 2.218800e+06 3.7889 3.4641 1.3395 0.5810 0.344
 19 2.288500e+06 3.7861 3.4622 0.5838 0.5838 0.344
