#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0800 3.6224 1.8000 0.7739 0.315
  2 1.745320e+04 4.0857 3.6220 1.8000 0.7758 3.366
  3 5.118940e+04 4.0935 3.6056 1.7999 0.7779 9.133
  4 8.909010e+04 4.0991 3.5740 1.7964 0.7791 12.866
  5 1.277770e+05 4.1026 3.5498 1.7832 0.7797 14.871
  6 1.666930e+05 4.1047 3.5318 1.7599 0.7800 16.005
  7 2.057440e+05 4.1059 3.5177 1.7286 0.7801 16.703
  8 2.449240e+05 4.1066 3.5066 1.6908 0.7802 17.172
  9 2.842520e+05 4.1070 3.4968 1.6478 0.7803 17.507
 10 3.237430e+05 4.1074 3.4884 1.6002 0.7803 17.755
 11 3.634100e+05 4.1076 3.4805 1.5484 0.7804 17.945
 12 4.032620e+05 4.1079 3.4733 1.4930 0.7805 18.092
 13 4.433080e+05 4.1081 3.4666 1.4341 0.7806 18.209
 14 4.835520e+05 4.1082 3.4608 1.3720 0.7807 18.301
 15 5.239990e+05 4.1085 3.4559 1.3071 0.7809 18.372
