#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3931 3.4735 1.3000 0.5147 0.374
  2 6.800280e+04 3.4030 3.4720 1.2999 0.5155 0.374
  3 1.365470e+05 3.4137 3.4706 1.2997 0.5163 0.374
  4 2.056550e+05 3.4249 3.4690 1.2994 0.5172 0.374
  5 2.753450e+05 3.4366 3.4672 1.2991 0.5182 0.374
  6 3.456350e+05 3.4488 3.4656 1.2986 0.5192 0.374
  7 4.165330e+05 3.4615 3.4637 1.2980 0.5203 0.374
  8 4.880480e+05 3.4745 3.4616 1.2970 0.5216 0.374
  9 5.601760e+05 3.4880 3.4598 1.2956 0.5229 0.374
 10 6.329110e+05 3.5018 3.4576 1.2936 0.5243 0.374
 11 7.062350e+05 3.5160 3.4553 1.2904 0.5258 0.374
 12 7.801210e+05 3.5306 3.4529 1.2855 0.5274 0.374
 13 8.545340e+05 3.5454 3.4499 1.2777 0.5291 0.374
 14 9.294260e+05 3.5604 3.4468 1.2643 0.5309 0.374
 15 1.004740e+06 3.5757 3.4426 1.2391 0.5329 0.374
 16 1.080410e+06 3.5912 3.4354 1.1776 0.5350 0.374
