#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3065 3.4909 1.4000 0.5150 0.374
  2 6.778800e+04 3.3201 3.4893 1.4000 0.5158 0.374
  3 1.361190e+05 3.3344 3.4873 1.4000 0.5166 0.374
  4 2.050140e+05 3.3493 3.4855 1.4000 0.5175 0.374
  5 2.744930e+05 3.3648 3.4834 1.4000 0.5184 0.374
  6 3.445720e+05 3.3807 3.4812 1.3999 0.5195 0.374
  7 4.152610e+05 3.3970 3.4792 1.3999 0.5206 0.374
  8 4.865660e+05 3.4137 3.4769 1.3998 0.5218 0.374
  9 5.584850e+05 3.4308 3.4745 1.3997 0.5231 0.374
 10 6.310100e+05 3.4482 3.4720 1.3996 0.5245 0.374
 11 7.041230e+05 3.4659 3.4695 1.3993 0.5260 0.374
 12 7.777960e+05 3.4838 3.4670 1.3989 0.5277 0.374
 13 8.519910e+05 3.5018 3.4644 1.3983 0.5294 0.374
 14 9.266570e+05 3.5201 3.4617 1.3972 0.5312 0.374
 15 1.001730e+06 3.5384 3.4590 1.3955 0.5332 0.374
 16 1.077140e+06 3.5567 3.4562 1.3925 0.5353 0.374
 17 1.152800e+06 3.5751 3.4533 1.3874 0.5376 0.374
 18 1.228610e+06 3.5934 3.4498 1.3784 0.5399 0.374
 19 1.304440e+06 3.6117 3.4458 1.3614 0.5424 0.374
 20 1.380190e+06 3.6298 3.4407 1.3248 0.5451 0.374
 21 1.455730e+06 3.6471 3.4275 1.1888 0.5479 0.374
