#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3942 3.5754 1.5000 0.5324 0.324
  2 1.556450e+05 3.4269 3.5723 1.5000 0.5346 0.344
  3 3.409100e+05 3.4663 3.5684 1.5000 0.5372 0.402
  4 5.513700e+05 3.5116 3.5634 1.5000 0.5407 0.532
  5 7.789870e+05 3.5600 3.5572 1.5000 0.5449 0.770
  6 1.012650e+06 3.6076 3.5501 1.5000 0.5498 1.125
  7 1.243140e+06 3.6518 3.5156 1.4990 0.5553 1.571
  8 1.465180e+06 3.6913 3.4889 1.4967 0.5612 2.054
  9 1.676430e+06 3.7260 3.4731 1.4930 0.5673 2.548
 10 1.876080e+06 3.7564 3.4608 1.4878 0.5737 3.036
 11 2.064030e+06 3.7830 3.4501 1.4808 0.5802 3.508
 12 2.240540e+06 3.8064 3.4408 1.4722 0.5868 3.952
 13 2.406100e+06 3.8273 3.4327 1.4620 0.5934 4.367
 14 2.561280e+06 3.8461 3.4251 1.4502 0.5999 4.750
 15 2.706650e+06 3.8633 3.4182 1.4369 0.6065 5.101
 16 2.842810e+06 3.8792 3.4077 1.3702 0.6130 5.405
 17 2.943010e+06 3.8862 3.3800 0.6168 0.6168 5.405
