#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1747 3.6015 2.2000 0.8129 0.303
  2 1.102310e+04 4.1786 3.6012 2.2000 0.8145 0.822
  3 3.101020e+04 4.1829 3.5960 2.1999 0.8160 2.089
  4 5.332700e+04 4.1856 3.5765 2.1999 0.8166 3.576
  5 7.629530e+04 4.1875 3.5604 2.1996 0.8170 5.032
  6 9.954500e+04 4.1888 3.5485 2.1990 0.8172 6.372
  7 1.229620e+05 4.1896 3.5392 2.1975 0.8174 7.567
  8 1.464840e+05 4.1903 3.5316 2.1951 0.8175 8.624
  9 1.700880e+05 4.1907 3.5251 2.1913 0.8176 9.554
 10 1.937540e+05 4.1910 3.5196 2.1861 0.8177 10.372
 11 2.174730e+05 4.1912 3.5149 2.1794 0.8178 11.093
 12 2.412380e+05 4.1914 3.5104 2.1711 0.8178 11.730
 13 2.650430e+05 4.1915 3.5064 2.1613 0.8179 12.297
 14 2.888860e+05 4.1916 3.5030 2.1498 0.8179 12.802
 15 3.127680e+05 4.1917 3.4996 2.1368 0.8180 13.256
 16 3.366880e+05 4.1917 3.4962 2.1222 0.8180 13.665
 17 3.606460e+05 4.1918 3.4934 2.1062 0.8180 14.036
 18 3.846430e+05 4.1918 3.4901 2.0887 0.8181 14.373
 19 4.086840e+05 4.1919 3.4873 2.0698 0.8181 14.682
 20 4.327680e+05 4.1919 3.4844 2.0496 0.8181 14.965
 21 4.568980e+05 4.1920 3.4819 2.0279 0.8182 15.226
 22 4.810770e+05 4.1920 3.4790 2.0050 0.8182 15.468
 23 5.053050e+05 4.1921 3.4765 1.9807 0.8182 15.691
 24 5.295860e+05 4.1922 3.4735 1.9552 0.8183 15.900
 25 5.539210e+05 4.1922 3.4709 1.9284 0.8183 16.095
 26 5.783110e+05 4.1923 3.4683 1.9003 0.8184 16.277
 27 6.027580e+05 4.1923 3.4656 1.8710 0.8184 16.447
 28 6.272640e+05 4.1924 3.4627 1.8405 0.8185 16.608
 29 6.518300e+05 4.1925 3.4599 1.8087 0.8185 16.757
 30 6.764580e+05 4.1926 3.4575 1.7758 0.8185 16.899
 31 7.011500e+05 4.1926 3.4549 1.7416 0.8186 17.034
 32 7.259050e+05 4.1927 3.4518 1.7063 0.8187 17.160
 33 7.507260e+05 4.1928 3.4495 1.6697 0.8187 17.279
 34 7.756130e+05 4.1929 3.4470 1.6320 0.8188 17.394
 35 8.005680e+05 4.1930 3.4438 1.5832 0.8188 17.502
 36 8.256040e+05 4.1931 3.4348 1.2577 0.8189 17.656
