#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.4183 3.4514 1.5000 0.5224 0.369
  2 4.323300e+04 3.4276 3.4503 1.4999 0.5230 0.369
  3 8.619030e+04 3.4374 3.4487 1.4998 0.5237 0.369
  4 1.288590e+05 3.4474 3.4471 1.4997 0.5245 0.369
  5 1.712250e+05 3.4575 3.4459 1.4995 0.5253 0.369
  6 2.132760e+05 3.4678 3.4442 1.4993 0.5261 0.369
  7 2.550000e+05 3.4782 3.4425 1.4990 0.5269 0.369
  8 2.963840e+05 3.4886 3.4409 1.4986 0.5278 0.369
  9 3.374180e+05 3.4991 3.4392 1.4981 0.5287 0.369
 10 3.780890e+05 3.5097 3.4375 1.4974 0.5297 0.369
 11 4.183880e+05 3.5202 3.4358 1.4965 0.5307 0.369
 12 4.583050e+05 3.5307 3.4341 1.4952 0.5317 0.369
 13 4.978290e+05 3.5412 3.4323 1.4935 0.5328 0.369
 14 5.369530e+05 3.5516 3.4305 1.4913 0.5339 0.369
 15 5.756670e+05 3.5619 3.4286 1.4882 0.5350 0.369
 16 6.139650e+05 3.5722 3.4265 1.4840 0.5362 0.369
 17 6.518400e+05 3.5824 3.4245 1.4782 0.5374 0.369
 18 6.892850e+05 3.5924 3.4221 1.4700 0.5386 0.369
 19 7.262940e+05 3.6024 3.4198 1.4580 0.5398 0.369
 20 7.628630e+05 3.6122 3.4167 1.4396 0.5411 0.369
 21 7.989900e+05 3.6219 3.4129 1.4087 0.5424 0.369
 22 8.346720e+05 3.6315 3.4060 1.3430 0.5437 0.369
 23 8.699170e+05 3.6404 3.3695 0.6907 0.5451 0.369
