#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3386 3.5046 1.7000 0.5180 0.350
  2 6.588390e+04 3.3529 3.5028 1.7000 0.5189 0.350
  3 1.323700e+05 3.3681 3.5010 1.7000 0.5198 0.350
  4 1.994840e+05 3.3838 3.4989 1.7000 0.5208 0.350
  5 2.672470e+05 3.4002 3.4970 1.7000 0.5219 0.350
  6 3.356760e+05 3.4171 3.4948 1.7000 0.5231 0.350
  7 4.047800e+05 3.4344 3.4925 1.7000 0.5244 0.350
  8 4.745590e+05 3.4522 3.4904 1.7000 0.5258 0.350
  9 5.450070e+05 3.4704 3.4880 1.7000 0.5274 0.350
 10 6.161010e+05 3.4888 3.4855 1.6999 0.5290 0.350
 11 6.878120e+05 3.5075 3.4833 1.6999 0.5308 0.350
 12 7.600930e+05 3.5264 3.4807 1.6999 0.5327 0.350
 13 8.328830e+05 3.5455 3.4781 1.6998 0.5347 0.350
 14 9.061070e+05 3.5646 3.4755 1.6996 0.5369 0.350
 15 9.796700e+05 3.5837 3.4728 1.6994 0.5392 0.350
 16 1.053460e+06 3.6029 3.4701 1.6990 0.5417 0.350
 17 1.127360e+06 3.6219 3.4674 1.6983 0.5443 0.350
 18 1.201230e+06 3.6408 3.4647 1.6971 0.5471 0.350
 19 1.274910e+06 3.6595 3.4620 1.6952 0.5501 0.350
 20 1.348230e+06 3.6779 3.4593 1.6920 0.5533 0.350
 21 1.421050e+06 3.6961 3.4564 1.6866 0.5565 0.350
 22 1.493170e+06 3.7139 3.4531 1.6774 0.5600 0.350
 23 1.564440e+06 3.7312 3.4498 1.6610 0.5636 0.350
 24 1.634700e+06 3.7482 3.4451 1.6293 0.5673 0.350
 25 1.703810e+06 3.7647 3.4382 1.5511 0.5712 0.350
