#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0352 3.5795 1.8000 0.7350 0.293
  2 2.358020e+04 4.0470 3.5784 1.7999 0.7374 0.717
  3 6.151250e+04 4.0604 3.5725 1.7997 0.7393 1.742
  4 1.080180e+05 4.0724 3.5395 1.7994 0.7410 3.247
  5 1.577030e+05 4.0806 3.5166 1.7982 0.7419 4.847
  6 2.083110e+05 4.0857 3.5016 1.7951 0.7425 6.317
  7 2.591950e+05 4.0887 3.4905 1.7888 0.7429 7.598
  8 3.101640e+05 4.0905 3.4818 1.7786 0.7432 8.692
  9 3.611420e+05 4.0916 3.4745 1.7641 0.7433 9.618
 10 4.120770e+05 4.0923 3.4684 1.7452 0.7435 10.407
 11 4.629300e+05 4.0928 3.4628 1.7217 0.7437 11.088
 12 5.136600e+05 4.0933 3.4575 1.6939 0.7439 11.683
 13 5.642180e+05 4.0939 3.4528 1.6617 0.7443 12.209
 14 6.145450e+05 4.0945 3.4476 1.6254 0.7447 12.675
 15 6.645660e+05 4.0953 3.4429 1.5850 0.7452 13.092
 16 7.141900e+05 4.0963 3.4378 1.5408 0.7458 13.467
 17 7.633030e+05 4.0975 3.4333 1.4929 0.7465 13.804
 18 8.117740e+05 4.0990 3.4283 1.4417 0.7474 14.105
 19 8.594500e+05 4.1007 3.4166 1.0889 0.7485 14.484
